Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jhon Cabral","MIA",2.64027,0,0,6.02468,70,0,0,0,,70,370.104,85.5076,51.1798,46.8587,10.7788,55.1373,1.12493,4.89443,43.1091,5.5426,7.08908,0.781851,1.38585,0.116478,0.148978,-0.03249938040971756,0.275766,2.00921,0.291699,0.712559,,,6.47801,-0.540309,-0.537981,999,,,,,,,65.1,0.9299999999999999,113,1.6142857142857143,,,,,,,,,,,,,,,,,,,"Jhon Cabral","sa3019299",805093
"Sam Thoresen","CHC",3.37146,0,0,5.02471,70,0,0,0,,70,333.162,67.1699,42.685,39.0811,9.6967,50.4956,1.01264,4.4343,68.4583,8.80178,6.49229,1.35573,1.24672,0.205481,0.151565,0.053915828466415405,0.241417,1.68094,0.287256,0.720342,,,5.33414,-0.540347,-0.511083,999,,,,,,,194.8,2.782857142857143,194,2.7714285714285714,,,,,,,,,,,,,,,,,,,"Sam Thoresen","sa3014920",679645
"Benony Robles",,2.70476,0,0,5.68793,70,0,0,0,,70,333.529,77.2886,48.3191,44.2395,12.3921,39.4331,1.01375,4.07262,48.2194,6.19963,5.06997,1.22282,1.59327,0.144573,0.11823,0.0263434499502182,0.266491,1.66745,0.282883,0.688344,,,5.92336,-0.540641,-0.590275,999,,,,,,,137.2,1.9599999999999997,161,2.3,,,,,,,,,,,,,,,,,,,"Benony Robles","sa3006135",678840
"Marty Gair","PHI",3.30581,0,0,5.10015,70,0,0,0,,70,334.444,70.0027,43.3259,39.6679,9.70392,48.2703,1.01654,4.3716,64.009,8.22973,6.20618,1.32605,1.24765,0.191389,0.14433,0.04705926775932312,0.24841,1.68961,0.289773,0.715913,,,5.36455,-0.540808,-0.493109,999,,,,,,,185,2.642857142857143,192,2.742857142857143,,,,,,,,,,,,,,,,,,,"Marty Gair","sa3031829",700248
"C.J. Widger","SDP",2.89185,0,0,5.40526,70,0,0,0,,70,323.073,70.9419,45.9177,42.0409,11.6673,40.6934,0.981973,4.02725,55.5176,7.13798,5.23201,1.36429,1.50009,0.171843,0.125957,0.045885100960731506,0.254864,1.59479,0.2807,0.689578,,,5.63231,-0.540983,-0.598862,999,,,,,,,162.79999999999998,2.3257142857142856,171,2.442857142857143,,,,,,,,,,,,,,,,,,,"C.J. Widger","sa3020960",702448
"Wuillians Herrera","LAD",2.8162,0,0,5.51527,70,0,0,0,,70,326.667,73.7218,46.8523,42.8965,12.2497,38.9339,0.992897,3.99912,53.1936,6.83917,5.00579,1.36625,1.57496,0.162837,0.119185,0.04365193843841553,0.259827,1.60937,0.281607,0.688996,,,5.73025,-0.541159,-0.613312,999,,,,,,,154.99999999999997,2.214285714285714,171,2.442857142857143,,,,,,,,,,,,,,,,,,,"Wuillians Herrera","sa3018302",702900
"Augusto Calderon",,2.78859,0,0,5.64277,70,0,0,0,,70,338.315,81.2221,47.9354,43.8882,12.4185,35.7851,1.0283,3.99214,44.7693,5.75605,4.60094,1.25106,1.59666,0.13233,0.105774,0.026555784046649933,0.272066,1.67153,0.285078,0.693343,,,5.86704,-0.541261,-0.610552,999,,,,,,,129.79999999999998,1.854285714285714,164,2.342857142857143,,,,,,,,,,,,,,,,,,,"Augusto Calderon","sa3006406",680601
"Dikember Sanchez",,2.84978,0,0,5.5832,70,0,0,0,,70,338.501,80.2706,47.4294,43.4249,10.4621,40.4617,1.02887,4.14787,43.3189,5.56957,5.20222,1.07061,1.34513,0.127973,0.119532,0.00844070315361023,0.27313,1.72475,0.290735,0.690981,,,5.75226,-0.541333,-0.585664,999,,,,,,,141,2.0142857142857142,174,2.4857142857142858,,,,,,,,,,,,,,,,,,,"Dikember Sanchez","sa3016033",699129
"Nick Pinto","CHW",10.4221,0,0,5.76286,33,33,0,0,,198,913.435,228.488,138.474,126.783,34.3406,88.3329,2.77637,10.5054,117.751,5.35233,4.01513,1.33304,1.56094,0.12891,0.096704,0.032206401228904724,0.280492,1.60011,0.29305,0.66363,,,5.69796,-0.541355,-1.22807,999,,,,,,,393.20000000000005,1.985858585858586,487,2.45959595959596,,,,,,,,,,,,,,,,,,,"Nick Pinto","sa3025641",688902
"Sam Brodersen","STL",2.7556,0,0,5.61838,70,0,0,0,,70,331.416,73.9594,47.7283,43.6985,11.1906,44.8651,1.00733,4.23415,53.7162,6.90637,5.76837,1.19728,1.4388,0.162081,0.135374,0.026706859469413757,0.261973,1.69749,0.288712,0.6892,,,5.7829,-0.541514,-0.621498,999,,,,,,,151.29999999999998,2.161428571428571,168,2.4,,,,,,,,,,,,,,,,,,,"Sam Brodersen","sa3027731",813291
"Montana Semmel",,2.73517,0,0,5.67557,70,0,0,0,,70,335.773,78.7046,48.2141,44.1434,11.799,39.6696,1.02058,4.09908,45.7137,5.87747,5.10038,1.15236,1.51702,0.136145,0.118144,0.018000349402427673,0.269533,1.69106,0.285322,0.68882,,,5.89608,-0.541768,-0.595823,999,,,,,,,124.99999999999997,1.7857142857142854,154,2.2,,,,,,,,,,,,,,,,,,,"Montana Semmel","sa3011751",687512
"Devin Kirby",,2.87964,0,0,5.5718,70,0,0,0,,70,340.677,80.0051,47.3325,43.3362,9.87574,43.3611,1.03548,4.26155,45.6945,5.875,5.575,1.05381,1.26974,0.134128,0.127279,0.006849050521850586,0.273005,1.76238,0.295302,0.694117,,,5.70462,-0.541997,-0.590307,999,,,,,,,138,1.9714285714285715,171,2.442857142857143,,,,,,,,,,,,,,,,,,,"Devin Kirby","sa3022908",808846
"Pedro Santos",,3.2742,0,0,5.09184,70,0,0,0,,70,330.383,67.9058,43.2553,39.6032,9.79744,48.741,1.00419,4.35335,64.8341,8.33582,6.2667,1.33018,1.25967,0.196239,0.147529,0.04871070384979248,0.244892,1.66638,0.286733,0.713021,,,5.37773,-0.542432,-0.49509,999,,,,,,,189.2,2.702857142857143,191,2.7285714285714286,,,,,,,,,,,,,,,,,,,"Pedro Santos","sa1171936",683726
"Alexis Valdez",,2.67249,0,0,6.05154,70,0,0,0,,70,378.689,89.7699,51.408,47.0676,13.5889,48.2945,1.15102,4.74018,45.9892,5.9129,6.20929,0.952267,1.74714,0.121443,0.127531,-0.00608738511800766,0.27566,1.97235,0.286313,0.727961,,,6.61772,-0.542537,-0.522557,999,,,,,,,44.80000000000001,0.6400000000000001,101,1.4428571428571428,,,,,,,,,,,,,,,,,,,"Alexis Valdez","sa3020979",806712
"Yeri Perez","KCR",3.0515,0,0,5.33758,70,0,0,0,,70,333.285,74.8719,45.3428,41.5145,8.25206,47.1298,1.01301,4.32436,48.8085,6.27538,6.05955,1.03562,1.06098,0.146447,0.14141,0.005036741495132446,0.265662,1.74288,0.29639,0.694067,,,5.47831,-0.542651,-0.561357,999,,,,,,,169.60000000000002,2.422857142857143,191,2.7285714285714286,,,,,,,,,,,,,,,,,,,"Yeri Perez","sa3019566",805615
"Andres Silvera","PIT",2.91584,0,0,5.52243,70,0,0,0,,70,339.065,80.6453,46.9131,42.9522,11.7106,36.9844,1.03058,4.03791,47.3151,6.08336,4.75513,1.27933,1.50564,0.139546,0.109078,0.030468173325061798,0.270583,1.68042,0.288409,0.69854,,,5.71619,-0.54312,-0.610399,999,,,,,,,130.79999999999998,1.8685714285714283,165,2.357142857142857,,,,,,,,,,,,,,,,,,,"Andres Silvera","sa3016284",700353
"Luimy Munoz","TEX",2.87744,0,0,5.55898,70,0,0,0,,70,338.889,80.1675,47.2236,43.2365,11.764,37.9912,1.03005,4.06964,47.995,6.17078,4.88458,1.26332,1.51251,0.141625,0.112105,0.029519401490688324,0.270081,1.68798,0.288538,0.697568,,,5.7512,-0.543797,-0.595524,999,,,,,,,132.39999999999998,1.891428571428571,164,2.342857142857143,,,,,,,,,,,,,,,,,,,"Luimy Munoz","sa3021803",808891
"Kenny Leiner","BAL",2.77507,0,0,5.61483,70,0,0,0,,70,333.336,75.69,47.6981,43.6709,9.16362,47.6007,1.01317,4.34031,45.6669,5.87146,6.1201,0.959374,1.17818,0.137,0.142801,-0.005801379680633545,0.268981,1.7613,0.293631,0.684334,,,5.75823,-0.544806,-0.623095,999,,,,,,,145.70000000000002,2.081428571428572,169,2.414285714285714,,,,,,,,,,,,,,,,,,,"Kenny Leiner","sa3025354",828666
"Alejandro Méndez",,2.6002,0,0,5.90739,70,0,0,0,,70,348.062,77.5952,50.1834,45.9464,11.342,51.7854,1.05793,4.60069,49.5022,6.36457,6.65812,0.955911,1.45826,0.142222,0.148782,-0.006559714674949646,0.266033,1.84829,0.28702,0.697762,,,6.24371,-0.544821,-0.567558,999,,,,,,,108.89999999999998,1.5557142857142854,136,1.9428571428571428,,,,,,,,,,,,,,,,,,,"Alejandro Mendez","sa3011785",691759
"Erick Pinales",,2.68499,0,0,5.67265,70,0,0,0,,70,329.265,71.4573,48.1893,44.1206,10.3281,49.7574,1.0008,4.37757,53.589,6.89002,6.39738,1.07701,1.3279,0.162753,0.151116,0.01163695752620697,0.259722,1.73164,0.289419,0.684044,,,5.84216,-0.544981,-0.597135,999,,,,,,,156.4,2.2342857142857144,166,2.3714285714285714,,,,,,,,,,,,,,,,,,,"Erick Pinales","sa3007963",679026
"Cody Sedlock",,3.22711,0,0,5.18009,70,0,0,0,,70,334.856,74.311,44.0049,40.2896,11.7503,38.7504,1.01779,4.06115,57.811,7.43284,4.98219,1.49188,1.51075,0.172644,0.115722,0.05692175030708313,0.254451,1.61516,0.281193,0.714788,,,5.50037,-0.545279,-0.543204,999,,,,,,,164.99999999999997,2.3571428571428568,181,2.585714285714286,,,,,,,,,,,,,,,,,,,"Cody Sedlock","19357",642060
"Cody Scroggins",,2.92329,0,0,5.55274,70,0,0,0,,70,343.539,82.5987,47.1706,43.188,10.6716,38.9556,1.04418,4.14009,43.0628,5.53664,5.00858,1.10543,1.37207,0.125351,0.113395,0.01195547729730606,0.274923,1.73649,0.291547,0.697692,,,5.73361,-0.546167,-0.598062,999,,,,,,,123.89999999999998,1.7699999999999996,164,2.342857142857143,,,,,,,,,,,,,,,,,,,"Cody Scroggins","sa3011417",667414
"Aaron Sanchez","KCR",10.604,0,0,5.70636,33,33,0,0,,198,921.734,229.544,137.117,125.54,31.5146,93.6808,2.80159,10.7507,108.621,4.93731,4.25822,1.15948,1.43248,0.117844,0.101635,0.016208767890930176,0.280855,1.63245,0.292437,0.666804,,,5.68939,-0.546494,-1.14175,999,,,,,,,376.6,1.9020202020202022,477,2.409090909090909,,,,,,,,,,,,,,,,,,,"Aaron Sanchez","11490",592717
"Jorge Minyety",,2.74653,0,0,5.77664,70,0,0,0,,70,349.886,83.5999,49.0727,44.9294,9.98038,45.1206,1.06347,4.39611,38.7281,4.97933,5.80122,0.858325,1.28319,0.110688,0.128958,-0.018270134925842285,0.278324,1.83886,0.292535,0.694111,,,6.00426,-0.546692,-0.593868,999,,,,,,,107.6,1.5371428571428571,151,2.157142857142857,,,,,,,,,,,,,,,,,,,"Jorge Minyety","sa3021752",807822
"Cameron Junker",,2.80581,0,0,5.58008,70,0,0,0,,70,332.911,76.4328,47.4029,43.4006,10.7445,42.3748,1.01188,4.16448,47.3019,6.08168,5.44819,1.11627,1.38143,0.142086,0.127286,0.01480013132095337,0.2669,1.69725,0.287696,0.688136,,,5.77359,-0.546879,-0.586936,999,,,,,,,141.1,2.0157142857142856,163,2.3285714285714287,,,,,,,,,,,,,,,,,,,"Cameron Junker","sa3010365",669668
"Andrew Schultz",,3.53906,0,0,5.00878,70,0,0,0,,70,348.01,75.6359,42.5497,38.9572,10.7477,43.3869,1.05777,4.32336,63.1054,8.11356,5.57831,1.45448,1.38184,0.181332,0.124671,0.05666092038154602,0.251868,1.70033,0.28655,0.735487,,,5.37285,-0.547029,-0.514877,999,,,,,,,170.1,2.4299999999999997,192,2.742857142857143,,,,,,,,,,,,,,,,,,,"Andrew Schultz","sa3010782",669697
"Dominic Hambley","CHC",2.65844,0,0,5.77847,70,0,0,0,,70,338.894,76.3694,49.0882,44.9436,9.92644,49.9706,1.03006,4.46464,45.7613,5.88359,6.42479,0.915764,1.27626,0.135031,0.147452,-0.012420758605003357,0.268472,1.80486,0.290434,0.687031,,,6.00409,-0.547168,-0.592973,999,,,,,,,127.4,1.82,150,2.142857142857143,,,,,,,,,,,,,,,,,,,"Dominic Hambley","sa3017999",692163
"Anfernny Reyes","MIL",2.76489,0,0,5.59309,70,0,0,0,,70,329.565,73.8982,47.5134,43.5018,10.129,45.7075,1.00171,4.24654,48.3196,6.21252,5.87668,1.05715,1.3023,0.146616,0.138691,0.007925808429718018,0.26429,1.70865,0.288337,0.683825,,,5.77656,-0.547479,-0.632856,999,,,,,,,148.6,2.1228571428571428,166,2.3714285714285714,,,,,,,,,,,,,,,,,,,"Anfernny Reyes","sa3018807",703102
"Matt Tabor",,3.82827,0,0,4.91221,70,0,0,0,,70,365.521,82.499,41.7293,38.206,12.2859,37.5196,1.111,4.27548,64.0062,8.22937,4.82394,1.70594,1.57962,0.175109,0.102647,0.07246263325214386,0.254842,1.71455,0.283765,0.761434,,,5.37927,-0.548004,-0.457234,999,,,,,,,159.2,2.274285714285714,196,2.8,,,,,,,,,,,,,,,,,,,"Matt Tabor","sa3005334",675652
"Juan Sanchez","ATL",2.6168,0,0,5.87927,70,0,0,0,,70,346.516,77.6163,49.9445,45.7276,10.8083,51.6603,1.05323,4.58371,47.4671,6.10291,6.64204,0.91883,1.38964,0.136984,0.149085,-0.01210126280784607,0.267392,1.84681,0.28797,0.695012,,,6.19665,-0.548196,-0.582537,999,,,,,,,102.89999999999998,1.4699999999999998,130,1.8571428571428572,,,,,,,,,,,,,,,,,,,"Juan Sanchez","sa3018360",803424
"Jeckferxon Hernandez","MIA",2.66254,0,0,5.88079,70,0,0,0,,70,352.778,81.3096,49.9574,45.7394,11.5706,48.3004,1.07226,4.52499,47.0716,6.05206,6.21005,0.974558,1.48765,0.133431,0.136915,-0.0034833550453186035,0.271075,1.85157,0.289002,0.702335,,,6.203,-0.548717,-0.581728,999,,,,,,,94.79999999999998,1.354285714285714,129,1.8428571428571427,,,,,,,,,,,,,,,,,,,"Jeckferxon Hernandez","sa3022279",814468
"Yeuris Jimenez","WSN",2.75843,0,0,5.63224,70,0,0,0,,70,333.399,75.3019,47.846,43.8063,9.76571,47.0751,1.01336,4.3235,47.0181,6.04519,6.05252,0.998789,1.25559,0.141027,0.141198,-0.00017102062702178955,0.267028,1.74824,0.290992,0.685627,,,5.80819,-0.549074,-0.615279,999,,,,,,,141,2.0142857142857142,161,2.3,,,,,,,,,,,,,,,,,,,"Yeuris Jimenez","sa3006386",678883
"JeanPierre Ortiz","CIN",9.13857,0,0,6.11122,33,33,0,0,,198,843.315,217.809,146.845,134.447,33.7684,80.5089,2.56324,9.66458,100.379,4.56267,3.65949,1.2468,1.53493,0.119029,0.0954671,0.023561716079711914,0.2892,1.50665,0.297321,0.603375,,,5.70459,-0.549141,-1.98868,999,,,,,,,407.20000000000005,2.056565656565657,475,2.398989898989899,,,,,,,,,,,,,,,,,,,"JeanPierre Ortiz","sa3024922",701370
"Drew Gray","CHC",10.2235,0,0,5.69713,33,33,0,0,,198,887.471,190.614,136.895,125.337,31.7992,129.059,2.69745,11.6323,163.73,7.44228,5.86633,1.26864,1.44542,0.184491,0.145424,0.03906702995300293,0.255248,1.61451,0.288099,0.664275,,,5.70081,-0.549674,-1.14175,999,,,,,,,480,2.4242424242424243,479,2.419191919191919,,,,,,,,,,,,,,,,,,,"Drew Gray","sa3017964",695645
"Jose Nova","MIL",2.69732,0,0,5.7544,70,0,0,0,,70,340.797,78.6652,48.8837,44.7564,11.7322,43.5464,1.03585,4.26866,47.0024,6.04317,5.59882,1.07936,1.50842,0.137919,0.127778,0.010141029953956604,0.268498,1.74588,0.285736,0.693169,,,6.02026,-0.550473,-0.604787,999,,,,,,,114.99999999999997,1.6428571428571423,144,2.057142857142857,,,,,,,,,,,,,,,,,,,"Jose Nova","sa3023641",703360
"Jaime Melendez",,2.7331,0,0,5.76933,70,0,0,0,,70,347.232,80.6516,49.0106,44.8726,10.4517,47.1667,1.05541,4.44151,44.9283,5.7765,6.06429,0.952543,1.3438,0.12939,0.135836,-0.006446331739425659,0.272818,1.82598,0.292202,0.696268,,,6.00429,-0.551644,-0.597456,999,,,,,,,121.4,1.7342857142857144,157,2.242857142857143,,,,,,,,,,,,,,,,,,,"Jaime Melendez","sa3010660",686459
"Manuel De La Rosa",,2.84508,0,0,5.63813,70,0,0,0,,70,344.596,81.2557,47.896,43.8521,9.90228,44.2756,1.04739,4.32428,43.3893,5.57863,5.69257,0.979984,1.27315,0.125914,0.128485,-0.0025717616081237793,0.274516,1.7933,0.293993,0.695233,,,5.81729,-0.551786,-0.612635,999,,,,,,,126.4,1.8057142857142858,162,2.3142857142857145,,,,,,,,,,,,,,,,,,,"Manuel De La Rosa","sa3015950",692409
"Luis Devers",,9.68125,0,0,5.95568,33,33,0,0,,198,872.942,219.919,143.108,131.025,30.9422,93.3445,2.65329,10.334,106.619,4.8463,4.24293,1.14221,1.40646,0.122137,0.106931,0.015206195414066315,0.285882,1.58214,0.299154,0.630336,,,5.66063,-0.552086,-1.65419,999,,,,,,,416.9000000000001,2.105555555555556,492,2.484848484848485,,,,,,,,,,,,,,,,,,,"Luis Devers","sa3005694",678843
"Andrew Taylor","HOU",9.61686,0,0,5.89249,33,33,0,0,,198,859.072,207.529,141.589,129.635,34.8895,92.2041,2.61113,10.1812,124.634,5.66519,4.1911,1.35172,1.58589,0.14508,0.10733,0.037749968469142914,0.27426,1.51381,0.2891,0.630338,,,5.71822,-0.552207,-1.56969,999,,,,,,,437.9000000000001,2.211616161616162,479,2.419191919191919,,,,,,,,,,,,,,,,,,,"Andrew Taylor","sa3020873",800063
"Santiago Ramirez",,3.07742,0,0,5.39891,70,0,0,0,,70,343.069,82.1484,45.8638,41.9915,12.3771,33.7515,1.04275,3.96461,48.7118,6.26294,4.33947,1.44325,1.59134,0.141988,0.0983809,0.04360728710889816,0.269027,1.65571,0.285639,0.710507,,,5.65838,-0.55242,-0.60118,999,,,,,,,141.2,2.017142857142857,178,2.5428571428571427,,,,,,,,,,,,,,,,,,,"Santiago Ramirez","sa3018875",801266
"Jordy Arias",,2.68859,0,0,6.04687,70,0,0,0,,70,380.252,89.5367,51.3682,47.0312,13.8222,48.7625,1.15577,4.76861,46.4079,5.96673,6.26947,0.951713,1.77713,0.122045,0.128237,-0.0061921775341033936,0.274046,1.9757,0.284117,0.73083,,,6.67036,-0.553061,-0.525242,999,,,,,,,41.80000000000001,0.5971428571428573,98,1.4,,,,,,,,,,,,,,,,,,,"Jordy Arias","sa3019177",802242
"Chris Williams Jr.",,2.8727,0,0,5.57637,70,0,0,0,,70,340.403,79.0155,47.3713,43.3717,10.2451,43.8078,1.03465,4.274,47.0017,6.04308,5.63243,1.07291,1.31722,0.138077,0.128694,0.009382903575897217,0.270304,1.75462,0.292548,0.695537,,,5.75553,-0.553249,-0.588446,999,,,,,,,139.6,1.9942857142857142,170,2.4285714285714284,,,,,,,,,,,,,,,,,,,"Chris Williams Jr.","sa3020466",680754
"Collin Lowe",,9.0752,0,0,6.16086,33,33,0,0,,198,843.722,234.203,148.038,135.539,32.5836,60.6581,2.56448,9.01348,63.8795,2.90361,2.75719,1.05311,1.48107,0.0757115,0.0718935,0.0038179755210876465,0.302568,1.4892,0.297555,0.589075,,,5.68485,-0.553506,-2.07142,999,,,,,,,368.9000000000001,1.8631313131313136,479,2.419191919191919,,,,,,,,,,,,,,,,,,,"Collin Lowe","sa3019850",806331
"Sam Weatherly","COL",3.08118,0,0,5.23239,70,0,0,0,,70,325.135,67.4537,44.4492,40.6963,11.5728,44.3987,0.98824,4.16656,63.8433,8.20842,5.70841,1.43795,1.48793,0.19636,0.136555,0.05980461835861206,0.243894,1.59789,0.277803,0.704682,,,5.54165,-0.553618,-0.528532,999,,,,,,,180.2,2.5742857142857143,178,2.5428571428571427,,,,,,,,,,,,,,,,,,,"Sam Weatherly","sa3014455",676333
"Matt Allan","NYM",2.88822,0,0,5.52369,70,0,0,0,,70,336,77.4573,46.9238,42.962,12.2008,38.8252,1.02127,4.07312,51.7261,6.65049,4.99182,1.33228,1.56867,0.153947,0.115551,0.038395293056964874,0.264268,1.66118,0.284745,0.699171,,,5.76161,-0.55386,-0.609886,999,,,,,,,145.2,2.0742857142857143,169,2.414285714285714,,,,,,,,,,,,,,,,,,,"Matt Allan","sa3011740",682929
"Danny Duffy",,3.08896,0,0,5.22635,70,0,0,0,,70,325.32,68.934,44.3979,40.6494,12.058,41.2501,0.988805,4.0643,61.4046,7.89488,5.30359,1.48859,1.55031,0.188751,0.126798,0.0619528591632843,0.246187,1.57406,0.275371,0.705082,,,5.56211,-0.554004,-0.530225,999,,,,,,,177.99999999999997,2.5428571428571423,181,2.585714285714286,,,,,,,,,,,,,,,,,,,"Danny Duffy","3542",518633
"Trey Riley",,2.99212,0,0,5.36752,70,0,0,0,,70,330.07,72.5388,45.5971,41.7473,10.0656,45.1308,1.00324,4.23172,53.767,6.9129,5.80253,1.19136,1.29415,0.162896,0.136731,0.026164934039115906,0.258414,1.68099,0.288061,0.69583,,,5.5838,-0.5543,-0.612635,999,,,,,,,166.2,2.374285714285714,181,2.585714285714286,,,,,,,,,,,,,,,,,,,"Trey Riley","sa3007611",681803
"Julio Bonilla",,2.79234,0,0,5.60296,70,0,0,0,,70,334.001,75.9093,47.5972,43.5786,11.8702,41.6261,1.01519,4.14885,51.0674,6.56581,5.35193,1.22681,1.52617,0.152896,0.124629,0.028267279267311096,0.263367,1.67908,0.284254,0.693026,,,5.84233,-0.554751,-0.628423,999,,,,,,,136.79999999999998,1.954285714285714,158,2.257142857142857,,,,,,,,,,,,,,,,,,,"Julio Bonilla","sa3011372",691083
"Isaiah Jackson","KCR",2.73891,0,0,6.15226,70,0,0,0,,70,404.485,93.5849,52.2636,47.8509,14.8658,55.4426,1.22942,5.19029,50.7631,6.52668,7.12833,0.915597,1.91132,0.1255,0.13707,-0.01156914234161377,0.272166,2.12896,0.282935,0.754698,,,7.04411,-0.555008,-0.492229,999,,,,,,,11.099999999999994,0.1585714285714285,77,1.1,,,,,,,,,,,,,,,,,,,"Isaiah Jackson","sa3023174",694722
"Evan Justice","COL",3.55997,0,0,5.03839,70,0,0,0,,70,353.284,76.0194,42.8012,39.1875,10.4461,46.7466,1.0738,4.47796,65.5592,8.42904,6.01027,1.40244,1.34306,0.185571,0.13232,0.05325077474117279,0.251671,1.7538,0.290078,0.739446,,,5.39734,-0.555089,-0.507824,999,,,,,,,176.4,2.52,199,2.842857142857143,,,,,,,,,,,,,,,,,,,"Evan Justice","30008",687145
"Grayson Moore","CHC",3.2231,0,0,5.19903,70,0,0,0,,70,336.475,73.6838,44.1659,40.4369,11.7187,40.8459,1.02271,4.1437,60.2623,7.74801,5.25162,1.47536,1.50668,0.179099,0.121394,0.05770517885684967,0.252787,1.63614,0.282295,0.717094,,,5.5178,-0.555855,-0.53789,999,,,,,,,162.99999999999997,2.3285714285714283,179,2.557142857142857,,,,,,,,,,,,,,,,,,,"Grayson Moore","sa3023275",694383
"Nick Richmond",,3.34026,0,0,5.22072,70,0,0,0,,70,351.148,82.064,44.3501,40.6056,10.9256,38.5539,1.06731,4.1901,52.4345,6.74157,4.95693,1.36003,1.40473,0.149323,0.109794,0.03952904790639877,0.266093,1.72311,0.290309,0.72414,,,5.49794,-0.555943,-0.531806,999,,,,,,,144.5,2.0642857142857145,182,2.6,,,,,,,,,,,,,,,,,,,"Nick Richmond","sa3011538",689968
"Sebastian Espino",,3.22348,0,0,5.24898,70,0,0,0,,70,341.985,78.2917,44.5902,40.8254,12.4283,36.4528,1.03946,4.04465,56.7445,7.29572,4.68679,1.55666,1.59792,0.165927,0.106592,0.059334978461265564,0.259685,1.63921,0.283509,0.720678,,,5.55758,-0.556049,-0.589957,999,,,,,,,161.59999999999997,2.3085714285714283,188,2.6857142857142855,,,,,,,,,,,,,,,,,,,"Sebastian Espino","sa3003347",672823
"Jonathan Bermúdez",,9.71332,0,0,5.93963,33,33,0,0,,198,873.755,214.475,142.722,130.672,37.0367,88.3041,2.65576,10.1746,129.666,5.89391,4.01382,1.4684,1.68349,0.148401,0.101063,0.04733806848526001,0.276643,1.52919,0.291564,0.637861,,,5.74918,-0.556301,-1.65419,999,,,,,,,419.70000000000005,2.11969696969697,475,2.398989898989899,,,,,,,,,,,,,,,,,,,"Jonathan Bermudez","21241",642834
"Johan Otanez","WSN",3.00796,0,0,5.40903,70,0,0,0,,70,336.472,75.8157,45.9498,42.0702,9.16953,46.381,1.0227,4.32616,49.8275,6.40639,5.96327,1.07431,1.17894,0.148088,0.137845,0.010243028402328491,0.265308,1.74567,0.293896,0.697214,,,5.58757,-0.556461,-0.597485,999,,,,,,,159.70000000000002,2.2814285714285716,183,2.6142857142857143,,,,,,,,,,,,,,,,,,,"Johan Otanez","sa3009782",683634
"Jonney Rosario",,3.27243,0,0,5.26369,70,0,0,0,,70,348.842,81.6943,44.7151,40.9398,12.6387,35.0727,1.0603,4.05615,55.9126,7.18876,4.50934,1.59419,1.62497,0.16028,0.10054,0.05974020063877106,0.263774,1.6681,0.286345,0.727262,,,5.56177,-0.556604,-0.585209,999,,,,,,,139.90000000000003,1.998571428571429,176,2.5142857142857142,,,,,,,,,,,,,,,,,,,"Jonney Rosario","sa3016616",700326
"Junior Cerda",,2.73193,0,0,5.69232,70,0,0,0,,70,337.415,75.8516,48.3563,44.2736,12.3249,43.7209,1.02557,4.2463,53.1807,6.83752,5.62126,1.21637,1.58462,0.157612,0.129576,0.028036028146743774,0.262056,1.70818,0.283675,0.69603,,,5.96033,-0.556763,-0.588306,999,,,,,,,134.79999999999998,1.9257142857142855,156,2.2285714285714286,,,,,,,,,,,,,,,,,,,"Junior Cerda","sa3016234",693702
"Eddy Alberto",,2.93914,0,0,5.47392,70,0,0,0,,70,336.105,76.4752,46.501,42.5749,10.9831,42.1696,1.02158,4.18426,51.4062,6.60937,5.42181,1.21903,1.41211,0.152947,0.125466,0.027481257915496826,0.263934,1.69493,0.288053,0.698604,,,5.6927,-0.556935,-0.630141,999,,,,,,,149.1,2.13,171,2.442857142857143,,,,,,,,,,,,,,,,,,,"Eddy Alberto","sa3019491",805453
"Luifer Romero",,3.21758,0,0,5.3722,70,0,0,0,,70,355.497,85.4977,45.6369,41.7838,10.2494,39.6711,1.08053,4.26309,47.4155,6.09628,5.10057,1.19522,1.31778,0.133378,0.111593,0.021784819662570953,0.274415,1.78812,0.296372,0.717669,,,5.56676,-0.557282,-0.610925,999,,,,,,,136,1.9428571428571428,182,2.6,,,,,,,,,,,,,,,,,,,"Luifer Romero","sa3018349",801463
"Clay Helvey",,3.62657,0,0,4.97983,70,0,0,0,,70,353.458,76.5434,42.3037,38.732,11.3535,43.0362,1.07433,4.35708,65.6944,8.44643,5.53322,1.52649,1.45974,0.185862,0.121758,0.06410462409257889,0.250089,1.70828,0.284651,0.745297,,,5.39781,-0.558586,-0.443992,999,,,,,,,173.5,2.4785714285714286,198,2.8285714285714287,,,,,,,,,,,,,,,,,,,"Clay Helvey","sa3007459",663627
