Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bryan Arias",,0.25,1,0.8849,0.1854,0.1222,0.0368,0.0035,0.0229,0.1011,0.0945,0.093,0,0.2814,0.011,0.0072,0.0039,,0.0157,0.0048,0.209515,0.093,0.2814,0.33049,0.290533,0.336648,0.279446,0.627181,0.127133,4.60783,0.276455,0,-0.000318982,0.0908706,-0.0272871,-100,-0.000318982,0,-0.027606089017353952,0.004000000189989805,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Bryan Arias","sa3011265",687035
"Danny Mendick",,0.33,1.33518,1.2144,0.2785,0.1947,0.0546,0.0032,0.026,0.131,0.1278,0.0921,0,0.2866,0.0134,0.0098,0.0056,,0.0234,0.0076,0.229331,0.0689793,0.214652,0.321354,0.288787,0.343791,0.279436,0.632578,0.11446,4.18217,0.276985,-0.002,-0.000414154,0.121318,-0.0364441,-100,-0.00241415,-0.002,-0.038858218817040324,0.003999999957159162,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Danny Mendick","18889",664901
"Gosuke Katoh",,0.25,1,0.9059,0.208,0.1453,0.0423,0.0038,0.0166,0.0984,0.0923,0.073,0.001,0.1857,0.01,0.0072,0.0039,,0.0134,0.0042,0.229606,0.073,0.1857,0.393107,0.292139,0.339662,0.279391,0.631802,0.110056,4.21621,0.269274,-0.001,-0.000540533,0.0908253,-0.0273324,-100,-0.00154053,0.005,-0.028872897033579648,-0.015999999828636646,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Gosuke Katoh","15697",641741
"Zach Daniels",,0.25,1,0.9079,0.1962,0.1282,0.0362,0.0029,0.0289,0.1028,0.1038,0.071,0,0.3305,0.01,0.0072,0.0039,,0.0196,0.006,0.216103,0.071,0.3305,0.214826,0.278285,0.357859,0.279328,0.636144,0.141756,4.64406,0.301062,0,0.0000818259,0.0907742,-0.0273835,-100,0.0000818259,0,-0.027301652466121595,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Zach Daniels","sa3014935",671113
"Alex Isola",,0.3,1.20341,1.0769,0.2316,0.1555,0.0434,0.0028,0.03,0.1217,0.1182,0.1023,0.0024,0.2886,0.0108,0.0086,0.0047,,0.0127,0.004,0.215062,0.0850082,0.239818,0.35447,0.287586,0.344229,0.279206,0.631814,0.129167,3.71432,0.262877,0,-0.000855435,0.10912,-0.0330723,-100,-0.000855435,0,-0.033927727898117155,-0.014999999664723873,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Alex Isola","sa1170516",684576
"Andrew Kachel",,0.25,1,0.8959,0.198,0.1368,0.039,0.0032,0.019,0.0986,0.0919,0.082,0,0.284,0.011,0.0072,0.0039,,0.0143,0.0044,0.221007,0.082,0.284,0.288732,0.292139,0.335305,0.279054,0.627445,0.114298,4.25305,0.298284,0,-0.000458941,0.0905524,-0.0276053,-100,-0.000458941,0,-0.028064197074854746,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Andrew Kachel","sa3020140",803288
"Yasiel Puig",,0.25,1,0.9099,0.2,0.1347,0.0353,0.0032,0.0268,0.1005,0.1023,0.067,0,0.2557,0.012,0.0072,0.0039,,0.0076,0.0024,0.219804,0.067,0.2557,0.262026,0.280092,0.353995,0.27881,0.634087,0.134191,3.74559,0.272928,-0.002,-0.000873619,0.0903539,-0.0278038,-100,-0.00287362,0,-0.030677426140755415,-0.007000000216066837,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yasiel Puig","14225",624577
"Jace Peterson",,0.27,1.08816,0.9617,0.2106,0.1499,0.0384,0.0046,0.0177,0.1078,0.0947,0.1034,0.0022,0.2549,0.0109,0.0078,0.0044,,0.0212,0.0054,0.218987,0.095023,0.234249,0.405649,0.299779,0.323698,0.278799,0.623476,0.10471,4.8227,0.276797,-0.001,0.000298968,0.0983093,-0.0302648,-100,-0.000701032,-0.024,-0.030965873796958476,-0.010999999940395355,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jace Peterson","12325",607054
"Caleb Roberts","MIN",0.32,1.31177,1.17,0.2476,0.1588,0.0532,0.0058,0.0298,0.1322,0.1259,0.1128,0.0026,0.365,0.0144,0.0094,0.0052,,0.0147,0.0047,0.211624,0.0859908,0.27825,0.309041,0.286851,0.343419,0.278555,0.63027,0.131795,4.32826,0.277594,0,-0.000855646,0.118252,-0.0367437,-100,-0.000855646,0,-0.03759937616996467,-0.01600000075995922,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Caleb Roberts","sa3016959",681134
"Harold Castro",,0.27,1.10347,1.0349,0.2528,0.1817,0.0473,0.0028,0.021,0.1063,0.1087,0.0486,0,0.2567,0.0077,0.0079,0.0044,,0.0097,0.0032,0.244275,0.0440428,0.23263,0.189326,0.28123,0.356266,0.278354,0.637496,0.111992,3.57366,0.302967,-0.001,-0.000941654,0.0992941,-0.0310895,-100,-0.00194165,-0.008,-0.033031136728823185,-0.0030000004917383194,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Harold Castro","14691",605612
"L.J. Jones",,0.25,1,0.9199,0.2069,0.1361,0.0424,0.0036,0.0247,0.1005,0.1025,0.06,0,0.2327,0.009,0.0072,0.0039,,0.0111,0.0035,0.224916,0.06,0.2327,0.257843,0.27698,0.359278,0.27828,0.636258,0.134362,4.12024,0.272062,0,-0.000567314,0.0899234,-0.0282343,-100,-0.000567314,0,-0.028801633801776916,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"L.J. Jones","sa3014840",695292
"Manuel Margot",,4.55,19.4277,17.72,4.2128,3.0974,0.8055,0.0729,0.237,1.9062,1.638,1.2822,0,3.7035,0.2137,0.1327,0.079,,0.2069,0.0746,0.237743,0.0659987,0.19063,0.346213,0.295045,0.331552,0.278105,0.626597,0.0938093,4.00615,0.285778,0.006,-0.0194935,1.74424,-0.551288,-100,-0.0134935,-0.262,-0.5647816509008408,-0.18599999696016312,,999,,,,,,,10.3,2.06,10.3,2.06,,,,,,,,,,,,,,,,,,,"Manuel Margot","14712",622534
"Tristen Lutz",,0.25,1,0.8879,0.1822,0.118,0.034,0.0032,0.027,0.1014,0.0983,0.09,0,0.3365,0.011,0.0072,0.0039,,0.0129,0.0042,0.205203,0.09,0.3365,0.267459,0.284309,0.34193,0.278033,0.626239,0.136727,4.40667,0.291949,0,-0.000585739,0.089723,-0.0284347,-100,-0.000585739,0,-0.029020446119830012,-0.028999999165534973,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tristen Lutz","sa3004968",669157
"AJ Pollock",,0.25,1,0.9119,0.2017,0.1338,0.0399,0.0037,0.0243,0.1006,0.1003,0.068,0,0.2562,0.009,0.0072,0.0039,,0.0137,0.0041,0.221187,0.068,0.2562,0.265418,0.279791,0.352999,0.277995,0.63279,0.131813,4.55203,0.277795,-0.003,-0.000330654,0.089692,-0.0284657,-100,-0.00333065,-0.006,-0.031796318013221025,-0.018000000156462193,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"AJ Pollock","9256",572041
"Zach Zubia",,0.25,1,0.8669,0.1696,0.1113,0.0297,0.0028,0.0258,0.1009,0.0934,0.112,0.001,0.3294,0.01,0.0072,0.0039,,0.0096,0.003,0.19564,0.112,0.3294,0.340012,0.292742,0.325643,0.277735,0.618385,0.130003,3.81654,0.277125,0,-0.000842121,0.0894808,-0.0286769,-100,-0.000842121,0,-0.029518997645936906,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Zach Zubia","sa3016861",687036
"Travis Blankenhorn",,0.36,1.44764,1.2994,0.2645,0.1598,0.0561,0.0042,0.0445,0.1456,0.1517,0.1144,0.0014,0.4275,0.0188,0.0101,0.0049,,0.0076,0.0025,0.203555,0.0790254,0.295309,0.267602,0.275664,0.35601,0.27772,0.631674,0.152455,3.44894,0.262687,-0.001,-0.00142884,0.129518,-0.0415312,-100,-0.00242884,0,-0.04396005789749324,-0.041999999433755875,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Travis Blankenhorn","18395",663905
"Kramer Robertson",,0.25,1,0.8479,0.1709,0.1236,0.0326,0.0028,0.0119,0.0971,0.0763,0.124,0,0.2535,0.017,0.0072,0.0039,,0.0178,0.0052,0.201557,0.124,0.2535,0.489152,0.313121,0.288713,0.277666,0.601834,0.0871565,4.38359,0.269629,-0.001,-0.000316293,0.0894255,-0.0287322,-100,-0.00131629,-0.01,-0.030048524029552937,0.0020000003278255463,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kramer Robertson","20022",670298
"Orelvis Martinez",,0.32,1.28066,1.1447,0.2289,0.1342,0.0498,0.0031,0.0417,0.1329,0.1362,0.1063,0.0026,0.3571,0.0154,0.0092,0.0051,,0.0061,0.0019,0.199965,0.0830041,0.278841,0.297676,0.274851,0.358085,0.277664,0.632936,0.15812,3.44355,0.247914,0,-0.00123029,0.114521,-0.0367986,-100,-0.00123029,0,-0.03802886116318405,0.004999999888241291,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Orelvis Martinez","25967",682619
"Max Stassi",,0.25,1,0.8769,0.1799,0.1207,0.0348,0.0027,0.0217,0.0995,0.0913,0.097,0,0.2736,0.015,0.0072,0.0039,,0.0109,0.0034,0.205155,0.097,0.2736,0.354532,0.293043,0.325237,0.277554,0.61828,0.120082,4.00732,0.268682,-0.001,-0.000748569,0.0893344,-0.0288233,-100,-0.00174857,-0.004,-0.030571888433769345,0.016999999526888132,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Max Stassi","10059",545358
"Brandon McIlwain",,0.25,1,0.8929,0.1937,0.1318,0.04,0.0032,0.0187,0.0987,0.091,0.08,0,0.2705,0.016,0.0072,0.0039,,0.0171,0.0056,0.216934,0.08,0.2705,0.295749,0.290834,0.331728,0.277506,0.622562,0.114794,4.47032,0.286463,0,-0.000377158,0.0892949,-0.0288628,-100,-0.000377158,0,-0.029240003263112158,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brandon McIlwain","sa3015076",666140
"Miguel Cabrera",,0.25,1,0.9099,0.2132,0.1595,0.0349,0.0027,0.0161,0.0954,0.0902,0.07,0,0.2411,0.009,0.0072,0.0039,,0.0106,0.0033,0.234311,0.07,0.2411,0.290336,0.293344,0.331685,0.277503,0.625029,0.0973733,3.91036,0.298682,-0.004,-0.000805907,0.0892928,-0.0288649,-100,-0.00480591,0,-0.03367081191390753,-0.028999999165534973,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Miguel Cabrera","1744",408234
"Kevin Pillar",,0.34,1.43254,1.3175,0.2927,0.1933,0.0583,0.0041,0.037,0.1449,0.1525,0.0817,0,0.3294,0.0201,0.0099,0.0034,,0.0333,0.0114,0.222163,0.0570316,0.229941,0.248027,0.276029,0.356888,0.277392,0.632917,0.134725,4.85794,0.266077,-0.002,0.0000433488,0.127786,-0.0414794,-100,-0.00195665,-0.016,-0.043436060193926096,-0.010000000707805157,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kevin Pillar","12434",607680
"Jake Slaughter",,0.33,1.33476,1.2052,0.2636,0.1783,0.0522,0.0029,0.0302,0.1334,0.1284,0.0961,0,0.3893,0.0187,0.0096,0.0053,,0.0265,0.0086,0.218719,0.0719982,0.291664,0.246853,0.284597,0.342018,0.277351,0.626615,0.123299,4.38322,0.293474,-0.001,-0.0001568,0.11902,-0.0386919,-100,-0.0011568,0,-0.03984872286673635,0.004999999888241291,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jake Slaughter","sa3007871",670237
"Eddie Rosario",,0.36,1.46276,1.3383,0.2948,0.192,0.0588,0.0042,0.0398,0.1465,0.1536,0.1024,0.0059,0.364,0.0073,0.0102,0.0045,,0.0274,0.0092,0.220279,0.0700045,0.248844,0.281319,0.277397,0.35971,0.277339,0.637107,0.139431,4.48443,0.269927,-0.001,-0.000240335,0.130419,-0.0424174,-100,-0.00124033,0,-0.043657778995111585,-0.04100000113248825,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Eddie Rosario","12155",592696
"Felix Stevens",,0.25,1,0.8979,0.1846,0.1148,0.0365,0.0032,0.0301,0.1019,0.1032,0.08,0.001,0.3511,0.011,0.0072,0.0039,,0.0077,0.0024,0.205591,0.08,0.3511,0.227855,0.276679,0.353937,0.277323,0.630616,0.148346,4.01917,0.294904,0,-0.000794864,0.0891466,-0.0290111,-100,-0.000794864,0,-0.02980596129782498,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Felix Stevens","sa3008946",685474
"Matt Higgins",,0.25,1,0.8959,0.198,0.1393,0.0381,0.0023,0.0183,0.097,0.0905,0.082,0,0.2661,0.011,0.0072,0.0039,,0.0096,0.003,0.221007,0.082,0.2661,0.308155,0.292139,0.329948,0.277275,0.622087,0.108941,3.61497,0.290448,0,-0.000842121,0.0891074,-0.0290503,-100,-0.000842121,0,-0.029892431921325624,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Matt Higgins","sa3020128",696487
"Davis Bradshaw",,0.25,1,0.9139,0.2194,0.1661,0.0369,0.0041,0.0123,0.0943,0.0872,0.062,0.001,0.2312,0.013,0.0072,0.0039,,0.0136,0.0046,0.24007,0.062,0.2312,0.268166,0.295553,0.329795,0.277249,0.625348,0.0897253,4.40216,0.305638,0,-0.000748842,0.0890864,-0.0290713,-100,-0.000748842,0,-0.029820163326803595,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Davis Bradshaw","sa3007031",676991
"Roby Enriquez",,0.25,1,0.9049,0.2049,0.1443,0.04,0.0036,0.0171,0.0973,0.0912,0.073,0.001,0.2488,0.011,0.0072,0.0039,,0.0148,0.0047,0.226434,0.073,0.2488,0.293408,0.290031,0.335396,0.277041,0.625427,0.108962,4.29331,0.290622,0,-0.000465292,0.088918,-0.0292397,-100,-0.000465292,0,-0.029704994900384918,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Roby Enriquez","sa3018209",690702
"Jack Larsen",,0.25,1,0.8799,0.1845,0.1255,0.0366,0.0035,0.0189,0.0985,0.0887,0.098,0.001,0.3071,0.011,0.0072,0.0039,,0.0144,0.0046,0.209683,0.098,0.3071,0.319114,0.294649,0.323673,0.276992,0.618322,0.11399,4.46668,0.295135,-0.001,-0.000545271,0.0888777,-0.02928,-100,-0.00154527,-0.007,-0.030825298046693206,-0.019000000320374966,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jack Larsen","20510",677223
"Arismendy Alcántara",,0.25,1,0.9209,0.2015,0.1312,0.0369,0.0034,0.03,0.1018,0.107,0.058,0,0.2827,0.01,0.0072,0.0039,,0.0129,0.0044,0.218808,0.058,0.2827,0.205164,0.270555,0.363992,0.276886,0.634547,0.145184,4.25005,0.278681,-0.002,-0.00053693,0.0887915,-0.0293662,-100,-0.00253693,0,-0.03190313605591655,0.004000000189989805,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Arismendy Alcantara","10711",570489
"Michael Gigliotti",,0.25,1,0.8699,0.1774,0.1207,0.0349,0.0032,0.0186,0.0991,0.0869,0.108,0,0.2697,0.011,0.0072,0.0039,,0.0165,0.0051,0.203931,0.108,0.2697,0.400445,0.29756,0.315554,0.27687,0.613114,0.111622,4.33982,0.269701,-0.001,-0.00037096,0.0887792,-0.0293785,-100,-0.00137096,0,-0.030749506200663745,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Michael Gigliotti","sa915700",669377
"Luis Guillorme",,0.36,1.44735,1.2523,0.277,0.2119,0.0517,0.0038,0.0096,0.1379,0.1059,0.1679,0.0043,0.3256,0.0101,0.0105,0.0066,,0.0168,0.0053,0.221193,0.116005,0.224963,0.515663,0.315797,0.291544,0.27686,0.60734,0.0703505,3.91139,0.288271,0.001,-0.00135605,0.128482,-0.0425333,-100,-0.000356047,-0.008,-0.04288933699717745,-0.0020000003278255463,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Luis Guillorme","16451",641645
"Jake Lamb",,0.25,1,0.8859,0.1898,0.1305,0.0384,0.0019,0.019,0.0972,0.0898,0.089,0.002,0.2737,0.014,0.0072,0.0039,,0.0048,0.0015,0.214245,0.089,0.2737,0.325174,0.293946,0.326222,0.276854,0.620168,0.111977,3.08858,0.284477,-0.001,-0.00118256,0.0887658,-0.029392,-100,-0.00218256,-0.001,-0.03157451725564897,-0.02199999976437539,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jake Lamb","13329",571875
"Shin-Soo Choo",,0.25,1,0.8919,0.1953,0.1396,0.0342,0.0029,0.0185,0.0972,0.0899,0.084,0,0.2533,0.013,0.0072,0.0039,,0.0122,0.0042,0.218971,0.084,0.2533,0.331623,0.293444,0.325933,0.276841,0.619378,0.106963,4.04238,0.281843,-0.004,-0.000841929,0.0887553,-0.0294024,-100,-0.00484193,0,-0.03424435434862971,-0.007000000216066837,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Shin-Soo Choo","3174",425783
"Josh VanMeter",,0.25,1,0.8529,0.1662,0.1109,0.0352,0.0029,0.0171,0.0986,0.0826,0.125,0,0.2815,0.011,0.0072,0.0039,,0.0135,0.0042,0.194865,0.125,0.2815,0.44405,0.303383,0.302966,0.276822,0.60635,0.108102,4.11147,0.265539,-0.001,-0.000649926,0.08874,-0.0294177,-100,-0.00164993,-0.009,-0.03106759733054787,-0.004999999422580004,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Josh VanMeter","15170",642165
"Jake Noll",,0.25,1,0.9269,0.2114,0.1394,0.0449,0.0038,0.0232,0.0995,0.1018,0.052,0,0.2438,0.01,0.0072,0.0039,,0.0118,0.0036,0.228072,0.052,0.2438,0.21329,0.27447,0.359694,0.276767,0.634164,0.131622,4.22682,0.282117,-0.001,-0.000443839,0.0886949,-0.0294628,-100,-0.00144384,0,-0.03090663522016257,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jake Noll","19703",669738
"Jose Peroza",,0.25,1,0.8959,0.1911,0.1262,0.0394,0.0034,0.0222,0.099,0.0947,0.081,0.001,0.3127,0.012,0.0072,0.0039,,0.0105,0.0032,0.213305,0.081,0.3127,0.259034,0.285212,0.339324,0.276645,0.624536,0.126019,4.26931,0.297254,0,-0.000650941,0.0885961,-0.0295617,-100,-0.000650941,0,-0.030212596408091486,0.004000000189989805,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Peroza","sa3003288",672692
"Bobby Dalbec",,0.37,1.47886,1.3236,0.2651,0.1617,0.0517,0.0027,0.049,0.1499,0.1568,0.1242,0.0015,0.5586,0.0148,0.0107,0.0056,,0.0106,0.0029,0.200287,0.0839834,0.377723,0.222342,0.274282,0.354488,0.27657,0.62877,0.154201,3.4298,0.297372,-0.002,-0.00104282,0.130931,-0.0438077,-100,-0.00304282,0.003,-0.0468505141325295,-0.026999999303370714,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Bobby Dalbec","19966",666915
"Brandon Dixon",,0.25,1,0.9129,0.1904,0.1181,0.0352,0.0035,0.0336,0.1032,0.1089,0.063,0,0.3442,0.013,0.0072,0.0039,,0.0129,0.0038,0.208566,0.063,0.3442,0.183033,0.267443,0.36521,0.276313,0.632653,0.156644,4.59371,0.289139,-0.001,-0.000257551,0.0883266,-0.0298311,-100,-0.00125755,-0.003,-0.03108862682711333,-0.02399999974295497,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brandon Dixon","15214",641525
"Albert Almora Jr.",,0.38,1.53443,1.4115,0.3314,0.2331,0.0687,0.0074,0.0222,0.1481,0.1406,0.0936,0,0.3007,0.0123,0.011,0.006,,0.0271,0.0096,0.234786,0.0609997,0.195968,0.311274,0.286116,0.341126,0.276275,0.627243,0.106341,4.70969,0.281193,0,-0.000749334,0.135484,-0.0458215,-100,-0.000749334,-0.005,-0.04657086275983602,-0.023999999277293682,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Albert Almora Jr.","14109",546991
"Travis Swaggerty",,0.25,1,0.8829,0.1842,0.1236,0.0376,0.0034,0.0196,0.0986,0.0897,0.095,0,0.3055,0.011,0.0072,0.0039,,0.015,0.0046,0.208631,0.095,0.3055,0.310966,0.291336,0.325518,0.276172,0.616854,0.116888,4.54467,0.291327,0,-0.000399524,0.0882118,-0.0299459,-100,-0.000399524,-0.002,-0.0303454099339433,-0.014000000199303031,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Travis Swaggerty","24491",680552
"Devin Mann",,0.27,1.10654,0.9736,0.2019,0.1307,0.0485,0.002,0.0207,0.1084,0.0985,0.1062,0.0022,0.3057,0.0144,0.0079,0.0044,,0.0067,0.0022,0.207375,0.0959745,0.276266,0.347399,0.292623,0.325082,0.276123,0.617705,0.117707,3.27885,0.276599,-0.001,-0.00120542,0.0975665,-0.0331802,-100,-0.00220542,0,-0.03538561495952308,0.004999999888241291,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Devin Mann","sa3006869",669471
"Drew Mount",,0.25,1,0.9099,0.1972,0.1317,0.0358,0.0035,0.0261,0.0999,0.1006,0.064,0,0.3021,0.015,0.0072,0.0039,,0.0133,0.0043,0.216727,0.064,0.3021,0.21185,0.277281,0.349709,0.275919,0.62699,0.132982,4.53439,0.290542,-0.001,-0.000491897,0.0880067,-0.030151,-100,-0.0014919,0,-0.03164292743895203,-0.020999999716877937,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Drew Mount","sa3006728",681898
"Lolo Sanchez",,0.25,1,0.8859,0.1894,0.1342,0.0326,0.0044,0.0182,0.098,0.0891,0.093,0,0.2117,0.01,0.0072,0.0039,,0.0143,0.0047,0.213794,0.093,0.2117,0.439301,0.293545,0.322158,0.275891,0.615703,0.108364,4.44231,0.258142,0,-0.000630649,0.0879842,-0.0301735,-100,-0.000630649,0,-0.030804110458120704,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Lolo Sanchez","sa917767",665975
"Jimmy Herron",,0.28,1.13402,1.0182,0.2221,0.1556,0.0395,0.0044,0.0226,0.1134,0.105,0.0907,0,0.2647,0.0125,0.0081,0.0045,,0.0299,0.0083,0.21813,0.0799811,0.233418,0.342652,0.288004,0.332155,0.275801,0.620158,0.114025,5.19515,0.269959,-0.001,0.000872493,0.0996921,-0.0343007,-100,-0.000127507,0,-0.03442824789090082,-0.014000000432133675,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jimmy Herron","sa3008183",676939
"Austin Allen",,0.26,1.07256,0.9781,0.208,0.1353,0.0369,0.0031,0.0327,0.1087,0.1132,0.0719,0,0.2964,0.0107,0.0077,0.0042,,0.0094,0.0029,0.212657,0.0670361,0.276349,0.242578,0.271996,0.357019,0.275708,0.629014,0.144361,3.89147,0.266941,-0.001,-0.000746105,0.0942087,-0.0325222,-100,-0.00174611,0.001,-0.03426833648700267,0.022999999928288162,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Austin Allen","18083",664119
"Corey Rosier",,0.26,1.06704,0.9517,0.2082,0.1449,0.0439,0.0029,0.0165,0.106,0.0929,0.0939,0,0.2627,0.0096,0.0076,0.0042,,0.0359,0.0104,0.218766,0.0880006,0.246195,0.357442,0.293282,0.323001,0.27559,0.616283,0.104235,5.16564,0.28187,0,0.00128116,0.0936213,-0.0324575,-100,0.00128116,0,-0.03117631794884801,-0.013000000268220901,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Corey Rosier","sa3016961",681468
"Darick Hall",,0.33,1.32767,1.1987,0.2513,0.1635,0.0462,0.0027,0.0389,0.1336,0.1365,0.1036,0.0013,0.3704,0.0106,0.0095,0.0052,,0.0066,0.0021,0.209644,0.0780317,0.278986,0.279698,0.276391,0.350046,0.275559,0.626437,0.140402,3.12897,0.265866,-0.001,-0.00136469,0.116455,-0.0404188,-100,-0.00236469,0.003,-0.04278353019617498,-0.024000000674277544,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Darick Hall","19717",669742
"Wil Myers",,0.25,1,0.9049,0.1952,0.1316,0.0357,0.0034,0.0245,0.0993,0.0979,0.075,0,0.3077,0.009,0.0072,0.0039,,0.0141,0.0048,0.215714,0.075,0.3077,0.243744,0.280293,0.343905,0.275559,0.624199,0.128191,4.48225,0.294361,0,-0.000569004,0.0877141,-0.0304436,-100,-0.000569004,-0.007,-0.031012620427645743,-0.019000000320374966,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Wil Myers","10047",571976
"Diego Infante",,0.25,1,0.9119,0.2031,0.1406,0.0372,0.0029,0.0224,0.0979,0.0964,0.069,0,0.3228,0.008,0.0072,0.0039,,0.0144,0.0046,0.222722,0.069,0.3228,0.213755,0.281197,0.343568,0.275436,0.624765,0.120847,4.2531,0.314863,0,-0.000440304,0.0876142,-0.0305435,-100,-0.000440304,0,-0.030983784119598567,-0.012000000104308128,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Diego Infante","sa3003280",672653
"Jake Scheiner",,0.34,1.35894,1.2093,0.24,0.1451,0.0498,0.0047,0.0403,0.1393,0.1381,0.1209,0.0014,0.4184,0.0136,0.0097,0.0054,,0.0152,0.0049,0.198462,0.0889666,0.307888,0.288958,0.27669,0.347308,0.275418,0.623998,0.148846,4.34542,0.262659,-0.001,-0.000803221,0.119043,-0.0415258,-100,-0.00180322,0,-0.0433289980283007,-0.02800000086426735,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jake Scheiner","sa3004160",676595
"Kevin Kiermaier",,0.36,1.42664,1.303,0.2911,0.198,0.0554,0.0092,0.0285,0.1425,0.1361,0.0927,0,0.3844,0.0143,0.0103,0.0063,,0.0288,0.0081,0.223408,0.0649777,0.269444,0.241155,0.280293,0.345664,0.275396,0.625957,0.122256,5.25825,0.291648,0.001,0.000429399,0.124949,-0.0436202,-100,0.0014294,-0.003,-0.04219081113114953,0.003000000026077032,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kevin Kiermaier","11038",595281
"Mike Moustakas",,0.25,1,0.9089,0.1996,0.1356,0.0376,0.0031,0.0233,0.0987,0.0978,0.07,0.001,0.2627,0.01,0.0072,0.0039,,0.01,0.003,0.219606,0.07,0.2627,0.266464,0.280695,0.344702,0.275395,0.625397,0.125096,3.97691,0.279797,-0.002,-0.000645271,0.087581,-0.0305767,-100,-0.00264527,-0.011,-0.03322196984663606,-0.00699999975040555,,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Mike Moustakas","4892",519058
