Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jeferson Morales",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.229573,0.0736929,0.223771,0.329322,0.301876,0.359794,0.292714,0.66167,0.130221,3.85288,0.280684,,-0.00131024,0.101643,-0.0165152,85.4255,-0.00131024,-0.0106943,-0.018488027388229966,-0.010694287717342377,0.000536713,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jeferson Morales","sa3005472",672373
"Eduardo Tait","MIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.231855,0.0351585,0.268299,0.131042,0.262844,0.379787,0.277285,0.642631,0.147932,2.55633,0.290343,,-0.00107799,0.0891158,-0.0290419,73.9238,-0.00107799,0.00393692,-0.03198365634307265,0.003936924040317535,0.000533361,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Eduardo Tait","sa3022162",806953
"Travis Honeyman","STL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.22205,0.0774456,0.234894,0.329705,0.299162,0.312632,0.275806,0.611794,0.0905821,3.0793,0.284746,,-0.00105676,0.087915,-0.0302427,76.6691,-0.00105676,0.000657342,-0.0287086934549734,0.0006573420250788331,0.000532888,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Travis Honeyman","sa3023679",802469
"Will Holland",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.198507,0.0801748,0.30533,0.262584,0.27724,0.313874,0.265054,0.591114,0.115367,5.61645,0.274144,,0.00243882,0.079185,-0.0389727,66.3713,0.00243882,0.00784248,-0.03719647671096027,0.007842478342354298,0.000519148,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Will Holland","sa3011204",683735
"Wyatt Young","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.219865,0.105586,0.239658,0.44057,0.30568,0.292079,0.272397,0.597759,0.0722143,3.90246,0.289328,,-0.00127854,0.0851472,-0.0330105,75.4869,-0.00127854,0.00213886,-0.03033165307715535,0.002138857962563634,0.000518417,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Wyatt Young","sa3017081",696281
"Jaison Chourio","CLE",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21048,0.126825,0.262976,0.482268,0.310679,0.29572,0.277335,0.606399,0.0852399,3.38305,0.285937,,-0.00267418,0.0891567,-0.0290011,76.7743,-0.00267418,0.000657342,-0.030048385728150606,0.0006573420250788331,0.000515358,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jaison Chourio","sa3018399",702693
"Shawn Ross","PIT",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.184178,0.0982891,0.38536,0.255058,0.272221,0.320205,0.265271,0.592426,0.136027,3.24666,0.283075,,-0.00157142,0.0793611,-0.0387966,65.4204,-0.00157142,0.014259,-0.04255534883122891,0.01425904966890812,0.000507827,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Shawn Ross","sa3020951",676566
"Jacob Cozart","CLE",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.206921,0.0823614,0.281934,0.29213,0.280737,0.317244,0.267405,0.59798,0.110323,2.66738,0.27652,,-0.00128433,0.081094,-0.0370637,69.9335,-0.00128433,0.0072165,-0.03672123304568231,0.007216504774987698,0.000503726,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jacob Cozart","sa3025434",695524
"Yasser Mercedes","MIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.202459,0.0683046,0.318456,0.214487,0.260115,0.332872,0.260932,0.592988,0.130414,5.20641,0.277292,,0.00297742,0.0758383,-0.0423194,63.5318,0.00297742,0.0104961,-0.040004553738981485,0.010496087372303009,0.000503344,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yasser Mercedes","sa3019557",703160
"Cam Devanney",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218528,0.0696893,0.27206,0.256154,0.282436,0.354548,0.280388,0.636983,0.136019,3.54253,0.281681,,-0.00216171,0.0916355,-0.0265222,75.7768,-0.00216171,0.00251025,-0.03087126975879073,0.0025102540384978056,0.000501206,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cam Devanney","25688",687478
"Kaeden Kent","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.221637,0.0596143,0.236514,0.252054,0.274042,0.354035,0.275221,0.628076,0.132398,3.64513,0.267388,,-0.0010505,0.0874401,-0.0307177,75.2615,-0.0010505,0.000657342,-0.03020769462455064,0.0006573420250788331,0.000499058,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kaeden Kent","sa3035283",809763
"Mark Coley II","MIA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.207249,0.0671882,0.331502,0.202678,0.278707,0.339368,0.27385,0.618075,0.13212,7.04088,0.297659,,0.00284789,0.0863269,-0.0318308,71.8402,0.00284789,0.00213886,-0.03052731789648533,0.002138857962563634,0.000498398,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Mark Coley II","sa3022534",696501
"Jonah Advincula","CLE",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.212354,0.110311,0.229099,0.481502,0.30917,0.308142,0.280568,0.617312,0.0957876,6.40284,0.271114,,0.005885,0.0917812,-0.0263765,79.0011,0.005885,-0.0106943,-0.018864693585783243,-0.010694287717342377,0.000498176,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jonah Advincula","sa3023056",809945
"Dalton Shuffield",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.214749,0.0776865,0.301016,0.258081,0.278337,0.340665,0.273204,0.619002,0.125916,5.31217,0.291487,,0.00131538,0.0858023,-0.0323554,71.9858,0.00131538,0.00213886,-0.031702650943771005,0.002138857962563634,0.000497683,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Dalton Shuffield","sa3020270",684922
"Alfredo Rodriguez","TBR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204391,0.0717504,0.298799,0.240129,0.266028,0.323971,0.261185,0.589999,0.11958,3.62746,0.274564,,-0.000902342,0.0760437,-0.042114,63.5818,-0.000902342,0.014259,-0.04382541653467342,0.01425904966890812,0.00049742,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Alfredo Rodriguez","sa3021207",808233
"Malcom Nuñez",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.234657,0.066311,0.213456,0.310654,0.291423,0.347808,0.282077,0.639232,0.113151,2.10285,0.284054,,-0.00180265,0.0930064,-0.0251513,76.9335,-0.00180265,0.000712953,-0.029141285689547658,0.0007129529840312898,0.000494318,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Malcom Nunez","sa3008113",682650
"Will Bush","HOU",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.202817,0.0949976,0.306472,0.309971,0.290596,0.335364,0.279954,0.62596,0.132546,2.48455,0.274305,,-0.00101231,0.091283,-0.0268747,77.9691,-0.00101231,-0.00262224,-0.026978253154084086,-0.0026222390588372946,0.000493929,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Will Bush","sa3022698",813844
"Drake Osborn",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.211238,0.0606248,0.264215,0.229452,0.269021,0.328387,0.264157,0.597407,0.117148,2.36117,0.270622,,-0.00188246,0.0784569,-0.0397008,65.5568,-0.00188246,0.014259,-0.042704801773652434,0.01425904966890812,0.000492536,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Drake Osborn","sa3017077",688311
"Ian Moller","TEX",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.18884,0.106701,0.311633,0.342392,0.278257,0.286308,0.256807,0.564565,0.0974685,3.67334,0.268165,,-0.000109287,0.0724899,-0.0456678,62.8542,-0.000109287,0.014259,-0.043889919252251275,0.01425904966890812,0.00049082,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Ian Moller","sa3017171",695744
"Wilfred Veras","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.224047,0.0521507,0.301841,0.172775,0.269283,0.365051,0.276162,0.634333,0.141004,4.36788,0.297164,,-0.000261998,0.0882039,-0.0299538,74.5242,-0.000261998,0.000657342,-0.030288251204183325,0.0006573420250788331,0.000490817,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Wilfred Veras","sa3015178",691442
"Nate Nankil","ATH",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.229934,0.0616141,0.230928,0.26681,0.290271,0.328987,0.275336,0.619258,0.0990531,2.38438,0.291178,,-0.00217188,0.0875333,-0.0306244,73.8498,-0.00217188,0.00393692,-0.033079161774367094,0.003936924040317535,0.000481045,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Nate Nankil","sa3022532",694977
"Will Turner","BOS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.201653,0.1288,0.254213,0.506661,0.309207,0.310355,0.282191,0.619562,0.108703,2.89946,0.262043,,-0.00210551,0.0930988,-0.0250589,74.7384,-0.00210551,0.00213886,-0.03187928325496614,0.002138857962563634,0.000479612,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Will Turner","sa3025313",814444
"Brian Sanchez","PIT",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216028,0.0698392,0.29621,0.235776,0.272972,0.338731,0.26897,0.611703,0.122703,6.54267,0.295998,,0.00224674,0.0823645,-0.0357932,70.9551,0.00224674,0.00213886,-0.0319860375020653,0.002138857962563634,0.00046869,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Brian Sanchez","sa3021860",809331
"Randy Guzman","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.228843,0.0454507,0.279656,0.162523,0.273368,0.379233,0.283272,0.652601,0.15039,4.01413,0.292995,,-0.00204752,0.0939769,-0.0241808,82.9368,-0.00204752,-0.00641657,-0.022270888555794954,-0.006416573189198971,0.000467806,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Randy Guzman","sa3021106",807383
"Jorge Corona","CHW",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.194197,0.0710419,0.328447,0.216297,0.271371,0.307014,0.259935,0.578385,0.112817,3.33255,0.276695,,-0.000945646,0.0750288,-0.0431289,63.3458,-0.000945646,0.014259,-0.04414694377919659,0.01425904966890812,0.000464524,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jorge Corona","sa3067209",687262
"Beycker Barroso","TEX",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.196954,0.0632518,0.267018,0.236882,0.274344,0.296343,0.258061,0.570687,0.0993891,3.35189,0.258709,,-0.00143723,0.0735074,-0.0446503,63.7175,-0.00143723,0.014259,-0.04420036682859063,0.01425904966890812,0.000459058,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Beycker Barroso","sa3015672",692852
"John Peck","DET",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.230844,0.0543133,0.294196,0.184616,0.277072,0.351015,0.275041,0.628087,0.120171,5.12534,0.311616,,0.000275745,0.0872936,-0.0308641,73.7582,0.000275745,0.000657342,-0.030653237394290045,0.0006573420250788331,0.000453474,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"John Peck","sa3022896",807726
"Adam Retzbach","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.186839,0.0833812,0.361619,0.230577,0.268899,0.305781,0.258293,0.57468,0.118942,3.11436,0.282256,,-0.00176696,0.073696,-0.0444617,63.9165,-0.00176696,0.014259,-0.044295563362538815,0.01425904966890812,0.000449318,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Adam Retzbach","sa3019946",806273
"Jose Ramos","SFG",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200581,0.0880554,0.284436,0.309578,0.279808,0.296905,0.2603,0.576713,0.0963243,5.96077,0.275093,,0.00323815,0.0753257,-0.042832,66.2924,0.00323815,0.00784248,-0.03671227768063545,0.007842478342354298,0.000449151,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Ramos","sa3016541",692374
"Miguel Bleis","BOS",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220221,0.0583582,0.26701,0.218562,0.27026,0.357212,0.274073,0.627472,0.136991,5.56893,0.278976,,0.00238209,0.0865078,-0.0316499,69.1462,0.00238209,0.00393692,-0.033982683438807726,0.003936924040317535,0.000448372,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Miguel Bleis","sa3016834",694194
"Henniel Alcala","CHC",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.194992,0.0782739,0.294787,0.265527,0.276684,0.292693,0.258077,0.569376,0.0977009,3.84926,0.268372,,-0.000716773,0.0735204,-0.0446373,64.1682,-0.000716773,0.014259,-0.04318485117983073,0.01425904966890812,0.000443421,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Henniel Alcala","sa3022284",815011
"Kevin Garcia","MIL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.200929,0.0543973,0.349777,0.15552,0.260779,0.328472,0.260565,0.589251,0.127543,2.51454,0.288211,,-0.00151221,0.0755408,-0.0426169,64.8352,-0.00151221,0.014259,-0.043189743999391794,0.01425904966890812,0.00044292,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Kevin Garcia","sa3024130",821237
"Jamie Westbrook",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220122,0.076545,0.211306,0.362247,0.29096,0.329284,0.276697,0.620243,0.109162,1.97964,0.265268,,-0.00191376,0.0886386,-0.0295191,74.268,-0.00191376,0.00213886,-0.032241945154964924,0.002138857962563634,0.000442507,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jamie Westbrook","15504",642197
"Jesus Lopez","TEX",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.199724,0.0744748,0.299527,0.248642,0.264942,0.316623,0.258362,0.581565,0.116899,3.03755,0.269868,,-0.00192496,0.0737519,-0.0444058,63.9249,-0.00192496,0.014259,-0.044443637947551906,0.01425904966890812,0.000434168,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jesus Lopez","sa3018638",805052
"Leandro Arias","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21723,0.0716765,0.225665,0.317624,0.281098,0.322314,0.268556,0.603411,0.105084,2.69782,0.267382,,-0.00321791,0.0820287,-0.036129,70.9864,-0.00321791,0.0072165,-0.037413824116811156,0.007216504774987698,0.000432866,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Leandro Arias","sa3018433",703202
"Zach DeLoach",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.228339,0.0924676,0.281938,0.327972,0.304222,0.352661,0.291273,0.656883,0.124321,4.10326,0.307099,,-0.00177197,0.100473,-0.017685,84.9336,-0.00177197,-0.0106943,-0.019529433804564178,-0.010694287717342377,0.000430164,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Zach DeLoach","27471",676113
"Caden Bodine","TBR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21945,0.0768287,0.254557,0.301813,0.286895,0.336887,0.276776,0.623782,0.117437,3.52935,0.279692,,-0.000809923,0.0887026,-0.0294551,74.3223,-0.000809923,0.000657342,-0.031074090162292123,0.0006573420250788331,0.000410415,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Caden Bodine","sa3027305",805207
"Jake Gatewood",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.196155,0.0660815,0.343179,0.192557,0.25683,0.349053,0.26538,0.605883,0.152898,4.1819,0.26955,,-0.00113856,0.0794502,-0.0387076,68.4825,-0.00113856,0.00784248,-0.03828565892763436,0.007842478342354298,0.000407711,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jake Gatewood","sa828685",656449
"Yirer Garcia","TBR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.209856,0.0800992,0.252547,0.317165,0.281907,0.297347,0.261153,0.579254,0.0874905,1.98996,0.272871,,-0.00175459,0.0760181,-0.0421396,63.5601,-0.00175459,0.014259,-0.04470332257915288,0.01425904966890812,0.000407599,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Yirer Garcia","sa3021211",808237
"Emil Morales","LAD",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.211154,0.0694036,0.333225,0.208278,0.267319,0.356399,0.272762,0.623718,0.145245,3.13621,0.291363,,-0.00114991,0.0854437,-0.032714,72.9452,-0.00114991,0.00393692,-0.03321542381308973,0.003936924040317535,0.000407336,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Emil Morales","sa3023887",815896
"Marco Vargas","NYM",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.215426,0.1003,0.248951,0.402892,0.294484,0.301822,0.26916,0.596307,0.0863965,5.31377,0.283398,,0.00173484,0.0825193,-0.0356384,73.2697,0.00173484,0.000657342,-0.029946155613288283,0.0006573420250788331,0.00040628,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Marco Vargas","sa3018632",804614
"Greg Allen",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.220372,0.0638903,0.254716,0.250829,0.297678,0.332596,0.282079,0.630274,0.112224,6.38317,0.28744,,0.0035055,0.0930082,-0.0251495,80.6107,0.0035055,-0.00982905,-0.01947477087378502,-0.009829048067331314,0.000404745,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Greg Allen","16623",656185
"Camden Troyer","NYY",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.224281,0.0901489,0.227687,0.395932,0.299128,0.351938,0.288593,0.651066,0.127657,3.36079,0.272082,,-0.00147779,0.0982964,-0.0198613,84.4726,-0.00147779,-0.0106943,-0.019778603105805814,-0.010694287717342377,0.000404671,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Camden Troyer","sa3044088",803131
"Jason Heyward",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.216203,0.0782814,0.215261,0.363658,0.284445,0.339577,0.276497,0.624022,0.123374,3.78554,0.257466,,-0.000974868,0.0884757,-0.029682,78.7329,-0.000974868,-0.00313699,-0.026180813380051404,-0.0031369910575449467,0.000403314,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jason Heyward","4940",518792
"Jose Caguana",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.187166,0.0675743,0.352141,0.191896,0.245031,0.31921,0.248727,0.564241,0.132044,2.83234,0.262188,,-0.00045565,0.0659294,-0.0522283,62.4139,-0.00045565,0.014259,-0.04475519616971724,0.01425904966890812,0.000402292,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Caguana","sa3009310",683588
"Luis Caicuto","PHI",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.21838,0.058479,0.233045,0.250935,0.279863,0.31045,0.263939,0.590313,0.0920696,2.27258,0.275402,,-0.00185205,0.0782801,-0.0398777,64.7813,-0.00185205,0.014259,-0.043593489681370556,0.01425904966890812,0.000401612,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Luis Caicuto","sa3016923",691276
"J.T. Arruda","SEA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.212959,0.0847011,0.249994,0.338813,0.282677,0.309278,0.26491,0.591955,0.0963184,5.44618,0.276959,,0.00182792,0.0790681,-0.0390896,67.0768,0.00182792,0.00784248,-0.03719292883761227,0.007842478342354298,0.000399974,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"J.T. Arruda","sa3010036",686793
"Damon Dues",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.202084,0.119411,0.266477,0.44811,0.301559,0.279513,0.267294,0.581072,0.0774299,5.11718,0.277705,,0.00118216,0.0810044,-0.0371533,72.4291,0.00118216,0.00213886,-0.03149509453214705,0.002138857962563634,0.000399382,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Damon Dues","sa3017285",680815
"Raudi Rodriguez","LAA",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210534,0.063444,0.311503,0.20367,0.26764,0.350415,0.270589,0.618055,0.139881,6.89751,0.286429,,0.00116077,0.0836791,-0.0344786,69.7641,0.00116077,0.00393692,-0.03447575157042593,0.003936924040317535,0.000397925,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Raudi Rodriguez","sa3022506",804558
"Jose Cerice","KCR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.241847,0.0308308,0.20057,0.153715,0.280317,0.359561,0.279681,0.639878,0.117714,2.91084,0.285691,,-0.00093633,0.0910608,-0.0270969,74.1886,-0.00093633,0.000712953,-0.031358116189949214,0.0007129529840312898,0.000387046,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jose Cerice","sa3024375",822177
"Tim Anderson",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.234475,0.0542794,0.248406,0.218511,0.281093,0.319368,0.265967,0.600461,0.084893,4.38784,0.304453,,0.000164702,0.0799268,-0.0382309,66.5805,0.000164702,0.00855543,-0.03922406617493834,0.008555429987609386,0.000384644,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Tim Anderson","15172",641313
"Douglas Hodo III","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.192652,0.103405,0.322237,0.320899,0.286764,0.298759,0.266007,0.585523,0.106107,5.2558,0.278685,,0.00334566,0.0799591,-0.0381986,69.2304,0.00334566,0.00213886,-0.03291987464763224,0.002138857962563634,0.000373146,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Douglas Hodo III","sa3020614",683233
"Dylan Grego","SDP",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20686,0.071344,0.286379,0.249124,0.268738,0.325584,0.263184,0.594322,0.118724,3.17896,0.27234,,-0.00145883,0.077667,-0.0404907,69.6132,-0.00145883,0.00784248,-0.03747349150944501,0.007842478342354298,0.000371269,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Dylan Grego","sa3032686",834966
"Jared Thomas","COL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.23774,0.0880421,0.290019,0.303574,0.30914,0.363749,0.297403,0.672889,0.126009,5.12127,0.323531,,0.00182788,0.10545,-0.0127079,75.663,0.00182788,-0.00262224,-0.02701654320117086,-0.0026222390588372946,0.000370474,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Jared Thomas","sa3025252",703606
"Chris Lopez","STL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.203063,0.0733162,0.286134,0.25623,0.26658,0.309151,0.256458,0.575731,0.106088,3.64486,0.271801,,-0.000577641,0.072206,-0.0459518,63.4149,-0.000577641,0.014259,-0.04393860406707972,0.01425904966890812,0.000366303,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Chris Lopez","sa3021648",812662
"Andrew Miller",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.190751,0.0725711,0.345583,0.209996,0.253459,0.30496,0.248354,0.558419,0.114209,3.11235,0.274514,,-0.000527481,0.0656268,-0.0525309,62.1573,-0.000527481,0.014259,-0.045129572914447635,0.01425904966890812,0.000363989,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Andrew Miller","sa3018912",685460
"John Lopez",,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.219719,0.0771715,0.246322,0.313295,0.286677,0.337988,0.276937,0.624664,0.118269,3.99129,0.277037,,-0.000391481,0.0888336,-0.0293241,72.2989,-0.000391481,0.00213886,-0.03304045464028604,0.002138857962563634,0.000360809,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"John Lopez","sa3022965",806148
"Andrés Nolaya","BAL",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.20017,0.0636533,0.301385,0.211202,0.263191,0.303968,0.253037,0.567159,0.103798,5.73092,0.27628,,0.00163335,0.0694289,-0.0487288,60.2961,0.00163335,0.014259,-0.045162334106862545,0.01425904966890812,0.000360637,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Andres Nolaya","sa3018563",800438
"Clark Elliott","ATH",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.210334,0.109512,0.259177,0.422538,0.313057,0.327117,0.289613,0.640174,0.116783,4.66201,0.275507,,-0.000321496,0.0991249,-0.0190328,83.6573,-0.000321496,-0.0106943,-0.019637165707536042,-0.010694287717342377,0.000359374,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Clark Elliott","sa3019972",686499
"Cam Collier","CIN",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.218165,0.0982326,0.296328,0.331499,0.300302,0.348117,0.288455,0.648419,0.129953,2.08986,0.295829,,-0.00144461,0.0981851,-0.0199726,78.3063,-0.00144461,-0.00262224,-0.02715617069043219,-0.0026222390588372946,0.000356189,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Cam Collier","sa3020131",702253
"Canyon Brown","KCR",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.212778,0.0636949,0.263566,0.241666,0.272185,0.318375,0.262322,0.590561,0.105598,3.92327,0.276536,,-0.000731465,0.0769671,-0.0411906,62.2308,-0.000731465,0.014259,-0.045246892201248556,0.01425904966890812,0.000351985,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Canyon Brown","sa3025630",701401
"Izaac Pacheco","DET",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.204106,0.0906787,0.340632,0.266207,0.275441,0.350998,0.275798,0.626439,0.146892,2.88438,0.287587,,-0.00139525,0.0879086,-0.0302491,74.28,-0.00139525,0.000712953,-0.03170921478886157,0.0007129529840312898,0.000351124,999,,,,,,,-1,,-1,,,,,,,,,,,,,,,,,,,,"Izaac Pacheco","sa3016969",691789
